unix,low,high,open,close,volume,date
1597708800,63.3,68.5,67.29,65.4,459641.26117711,2020-08-18
1597622400,61.42,69.0,63.94,67.3,607245.16022831,2020-08-17
1597536000,57.64,64.64,59.91,63.91,432590.7969034,2020-08-16
1597449600,56.57,60.89,56.84,59.9,358740.07189436,2020-08-15
1597363200,55.92,57.92,57.22,56.85,223915.26001336,2020-08-14
1597276800,51.89,57.35,54.54,57.18,247877.52059308,2020-08-13
1597190400,51.61,55.09,54.1,54.55,186859.8909026,2020-08-12
1597104000,52.41,59.7,58.29,54.12,275618.67142667,2020-08-11
1597017600,56.57,59.49,57.01,58.28,187943.31960366,2020-08-10
1596931200,56.1,58.72,58.46,56.97,118709.29872856,2020-08-09
1596844800,56.51,58.61,57.23,58.46,119001.48445355,2020-08-08
1596758400,54.76,61.1,59.08,57.25,282108.70523961,2020-08-07
1596672000,57.78,60.78,58.94,59.08,206942.35713422,2020-08-06
1596585600,56.73,59.92,57.65,58.97,207576.91387004,2020-08-05
1596499200,56.33,59.6,58.55,57.65,183754.76070154,2020-08-04
1596412800,55.72,60.1,56.8,58.54,268801.25123756,2020-08-03
1596326400,52.7,65.31,61.72,56.77,643179.88806517,2020-08-02
1596240000,57.64,62.36,58.21,61.72,393363.98160172,2020-08-01
1596153600,55.85,59.22,56.84,58.23,215041.08650029,2020-07-31
1596067200,53.92,59.14,55.2,56.82,311150.63276624,2020-07-30
1595980800,54.77,56.99,55.86,55.2,256964.95440846,2020-07-29
1595894400,51.71,57.99,53.39,55.86,565218.61558367,2020-07-28
1595808000,46.93,56.27,48.13,53.38,687116.98638302,2020-07-27
1595721600,47.64,50.79,49.23,48.14,250162.87842471,2020-07-26
1595635200,44.09,49.64,44.18,49.23,417779.65692932,2020-07-25
1595548800,44.0,45.02,44.96,44.16,83961.81951495,2020-07-24
1595462400,44.55,45.75,45.06,44.98,159555.06997036,2020-07-23
1595376000,43.22,45.17,43.78,45.02,103094.13507942,2020-07-22
1595289600,41.89,44.1,41.93,43.83,143836.76510518,2020-07-21
1595203200,41.45,42.84,42.69,41.97,63463.00403552,2020-07-20
1595116800,41.88,42.92,42.45,42.65,45068.68542218,2020-07-19
1595030400,41.75,42.91,41.87,42.47,66946.75004607,2020-07-18
1594944000,41.67,42.46,42.07,41.89,70495.29275715,2020-07-17
1594857600,40.86,43.44,43.29,42.08,176455.46504461,2020-07-16
1594771200,42.84,44.0,43.87,43.3,94270.76316143,2020-07-15
1594684800,42.89,44.0,43.84,43.88,97524.78827021,2020-07-14
1594598400,42.62,45.55,44.76,43.88,197318.59357955,2020-07-13
1594512000,43.76,45.24,44.74,44.71,88298.68388054,2020-07-12
1594425600,43.88,44.75,44.33,44.74,54369.82291024,2020-07-11
1594339200,43.44,44.55,44.36,44.32,59555.31504022,2020-07-10
1594252800,43.54,45.86,45.39,44.33,143449.73644858,2020-07-09
1594166400,43.11,45.63,43.39,45.4,194183.13418818,2020-07-08
1594080000,42.84,44.46,44.05,43.37,96588.8308436,2020-07-07
1593993600,41.53,44.28,41.59,44.03,123371.60286072,2020-07-06
1593907200,40.75,42.22,42.14,41.59,48602.14017544,2020-07-05
1593820800,41.08,42.25,41.15,42.15,69557.95126195,2020-07-04
1593734400,40.9,41.69,41.07,41.17,59851.60096156,2020-07-03
1593648000,40.32,41.91,41.8,41.08,92590.91961476,2020-07-02
1593561600,40.96,42.02,41.15,41.8,90040.25267324,2020-07-01
1593475200,40.73,42.06,41.88,41.16,87725.66249834,2020-06-30
1593388800,40.57,42.24,41.34,41.87,138471.45770183,2020-06-29
1593302400,40.4,42.04,41.03,41.32,76550.14926239,2020-06-28
1593216000,39.18,43.07,43.07,41.04,139851.5090001,2020-06-27
1593129600,41.3,43.55,42.31,43.06,105097.47308044,2020-06-26
1593043200,41.61,42.96,42.57,42.31,98787.84554209,2020-06-25
1592956800,42.0,44.6,44.16,42.57,120432.24493376,2020-06-24
1592870400,43.88,44.46,44.36,44.16,66036.12634085,2020-06-23
1592784000,42.91,44.66,42.96,44.3,102659.15830902,2020-06-22
1592697600,42.82,43.82,43.61,42.96,30295.32050984,2020-06-21
1592611200,42.23,43.87,42.81,43.56,68715.13921253,2020-06-20
1592524800,42.54,43.66,43.39,42.77,70834.9247573,2020-06-19
1592438400,42.81,44.18,44.04,43.4,78430.83285348,2020-06-18
1592352000,42.97,45.05,43.89,44.04,94770.68600234,2020-06-17
1592265600,43.32,44.21,43.77,43.86,82069.16537146,2020-06-16
1592179200,41.75,44.08,43.96,43.76,157475.41859027,2020-06-15
1592092800,43.54,45.08,45.08,43.99,64934.69951803,2020-06-14
1592006400,44.27,45.24,44.69,45.07,57037.73182986,2020-06-13
1591920000,42.78,45.35,43.18,44.7,128084.83664896,2020-06-12
1591833600,42.12,47.0,46.71,43.19,244686.35203563,2020-06-11
1591747200,45.64,47.15,45.89,46.71,138941.48696784,2020-06-10
1591660800,45.39,46.87,46.5,45.93,109843.80986744,2020-06-09
1591574400,45.98,46.76,46.65,46.51,91939.01539587,2020-06-08
1591488000,45.1,47.0,46.75,46.64,98604.70198454,2020-06-07
1591401600,46.0,47.17,46.76,46.75,68895.56468514,2020-06-06
1591315200,46.45,47.96,47.45,46.76,88149.5213648,2020-06-05
1591228800,46.29,48.07,47.19,47.44,127960.25846747,2020-06-04
1591142400,45.28,47.44,46.04,47.16,138648.25100665,2020-06-03
1591056000,44.52,49.9,48.29,46.03,345204.2123439,2020-06-02
1590969600,45.34,48.96,45.54,48.27,200979.36228216,2020-06-01
1590883200,45.1,47.81,47.74,45.57,125310.61108743,2020-05-31
1590796800,44.12,48.07,44.5,47.75,216888.85363188,2020-05-30
1590710400,44.16,45.37,44.76,44.48,94083.82233789,2020-05-29
1590624000,43.15,44.88,43.85,44.75,97888.52376408,2020-05-28
1590537600,42.23,43.98,42.27,43.87,86956.32239818,2020-05-27
1590451200,41.79,43.07,42.97,42.29,74651.4929374,2020-05-26
1590364800,41.76,43.31,42.08,42.97,81678.15561368,2020-05-25
1590278400,42.04,44.56,43.86,42.06,98282.48599049,2020-05-24
1590192000,43.68,44.75,44.25,43.85,50438.27297605,2020-05-23
1590105600,42.32,44.68,42.69,44.22,128211.54030337,2020-05-22
1590019200,41.53,44.63,44.23,42.68,159270.83651021,2020-05-21
1589932800,42.94,46.2,45.77,44.21,180901.18096472,2020-05-20
