unix,low,high,open,close,volume,date
1608681600,551.45,638.75,636.73,585.11,328147.46529268,2020-12-23
1608595200,587.54,638.5,608.07,636.82,207333.55726725,2020-12-22
1608508800,596.9,648.35,638.19,608.07,267136.10267039,2020-12-21
1608422400,621.46,661.4,658.8,638.4,164504.33582055,2020-12-20
1608336000,646.54,672.06,654.66,658.96,186815.55508677,2020-12-19
1608249600,629.59,664.46,643.26,654.66,177136.01903836,2020-12-18
1608163200,626.79,677.05,637.91,643.37,430253.08270837,2020-12-17
1608076800,581.21,639.58,589.08,637.98,261818.28860235,2020-12-16
1607990400,579.15,597.04,586.4,589.08,95567.38638129,2020-12-15
1607904000,575.58,591.71,590.45,586.39,103488.31631148,2020-12-14
1607817600,563.79,595.21,568.64,590.75,105159.23425191,2020-12-13
1607731200,543.22,574.33,544.51,568.64,101618.14658727,2020-12-12
1607644800,535.5,560.62,559.33,544.23,173696.26025699,2020-12-11
1607558400,547.83,575.62,573.26,559.45,117320.21056794,2020-12-10
1607472000,530.32,578.67,554.8,573.38,246145.836363,2020-12-09
1607385600,548.12,595.47,591.53,554.79,173888.79056355,2020-12-08
1607299200,584.54,603.4,601.97,591.47,79196.58540342,2020-12-07
1607212800,583.31,607.46,597.29,601.95,101652.72670304,2020-12-06
1607126400,561.15,597.88,567.76,597.29,95956.77136123,2020-12-05
1607040000,566.0,620.56,616.46,567.6,195480.70629191,2020-12-04
1606953600,586.11,624.57,597.03,616.65,168346.30401374,2020-12-03
1606867200,575.08,604.96,585.87,597.35,136242.16440789,2020-12-02
1606780800,563.01,636.53,617.0,586.03,373179.79775575,2020-12-01
1606694400,571.11,617.0,576.9,617.0,313418.9868296,2020-11-30
1606608000,531.0,577.55,537.97,576.76,139940.81576302,2020-11-29
1606521600,505.01,548.83,519.04,538.11,166450.43752162,2020-11-28
1606435200,493.51,531.41,520.35,519.07,199205.09175665,2020-11-27
1606348800,480.08,577.0,569.19,520.34,614152.35686943,2020-11-26
1606262400,554.0,606.49,605.45,568.79,255508.1788265,2020-11-25
1606176000,587.25,623.22,609.26,605.45,387478.59472708,2020-11-24
1606089600,550.0,611.43,560.78,609.26,444789.07944749,2020-11-23
1606003200,511.16,581.8,553.06,560.82,403902.15612966,2020-11-22
1605916800,502.82,554.28,510.6,553.07,287728.12781004,2020-11-21
1605830400,471.07,514.73,471.92,510.43,296509.77452923,2020-11-20
1605744000,465.18,480.99,479.0,471.92,131594.48266392,2020-11-19
1605657600,456.5,495.68,482.75,478.96,296492.09128068,2020-11-18
1605571200,460.05,485.0,460.87,482.68,196041.73514216,2020-11-17
1605484800,445.91,466.21,448.6,460.85,112980.26100088,2020-11-16
1605398400,439.77,463.24,461.21,448.58,89217.75628557,2020-11-15
1605312000,452.17,478.0,477.15,461.16,114594.78378366,2020-11-14
1605225600,457.64,478.31,462.91,477.14,134796.05936368,2020-11-13
1605139200,452.07,470.56,463.75,462.98,180116.97555794,2020-11-12
1605052800,449.95,476.8,450.89,463.79,195694.06578762,2020-11-11
1604966400,439.36,455.51,444.84,450.89,132863.6764641,2020-11-10
1604880000,433.83,460.0,454.61,444.81,171387.94473541,2020-11-09
1604793600,432.65,460.57,435.59,454.61,111199.12192081,2020-11-08
1604707200,423.0,468.98,456.69,435.73,297289.78479728,2020-11-07
1604620800,415.57,458.92,417.29,456.65,357787.28499666,2020-11-06
1604534400,396.43,421.25,403.19,417.17,248936.20591844,2020-11-05
1604448000,376.64,409.0,388.33,403.18,214751.18285099,2020-11-04
1604361600,370.5,390.35,383.33,388.32,105339.73002582,2020-11-03
1604275200,378.36,404.57,396.91,383.33,128275.51088227,2020-11-02
1604188800,385.09,397.65,386.72,396.91,49385.47176829,2020-11-01
1604102400,380.76,394.0,382.77,386.74,76755.21020838,2020-10-31
1604016000,373.4,392.16,387.49,382.77,107710.17276225,2020-10-30
1603929600,380.75,394.0,388.59,387.6,104421.73544657,2020-10-29
1603843200,380.5,409.52,404.56,388.63,128255.13819075,2020-10-28
1603756800,390.35,411.77,393.07,404.55,108903.27558482,2020-10-27
1603670400,382.21,411.47,406.32,393.12,129676.34185848,2020-10-26
1603584000,402.92,417.86,412.58,406.46,53762.84086586,2020-10-25
1603497600,407.4,417.0,409.55,412.58,68349.19907782,2020-10-24
1603411200,401.51,419.48,414.64,409.52,124844.52058112,2020-10-23
1603324800,391.33,421.47,391.36,414.7,182333.508395,2020-10-22
1603238400,368.06,402.62,368.81,391.53,249849.80700571,2020-10-21
1603152000,363.01,380.9,379.53,368.81,84940.26982272,2020-10-20
1603065600,372.89,384.69,378.56,379.36,69957.45766229,2020-10-19
1602979200,367.31,378.69,368.48,378.58,42509.2101992,2020-10-18
1602892800,363.56,370.57,365.57,368.48,41868.07115942,2020-10-17
1602806400,361.38,380.0,377.89,365.57,106263.28472121,2020-10-16
1602720000,370.06,381.99,379.01,377.94,68915.97860381,2020-10-15
1602633600,373.29,387.63,381.37,378.97,80200.71716699,2020-10-14
1602547200,374.29,387.88,386.77,381.37,84543.6186979,2020-10-13
1602460800,365.77,395.18,374.37,386.74,111464.29529211,2020-10-12
1602374400,369.02,377.49,370.73,374.38,55925.96138195,2020-10-11
1602288000,365.02,380.81,365.35,370.75,117309.72652529,2020-10-10
1602201600,347.15,368.7,351.17,365.36,116241.01508045,2020-10-09
1602115200,334.29,353.34,341.7,351.25,88039.97567275,2020-10-08
1602028800,332.87,342.83,340.8,341.68,95554.36544775,2020-10-07
1601942400,336.73,355.33,353.82,340.78,101113.66417348,2020-10-06
1601856000,348.69,356.12,352.42,353.73,53291.56083882,2020-10-05
1601769600,344.08,354.35,346.18,352.48,57672.70466128,2020-10-04
1601683200,343.71,351.2,345.74,346.18,39972.14867485,2020-10-03
1601596800,334.19,354.25,352.84,345.7,152553.41162458,2020-10-02
1601510400,345.01,370.25,360.01,352.9,123288.381776,2020-10-01
1601424000,351.38,361.51,359.93,359.89,61528.3697469,2020-09-30
1601337600,350.19,360.59,353.68,359.9,116581.13501754,2020-09-29
1601251200,351.88,368.52,357.53,353.91,104212.37558644,2020-09-28
1601164800,347.05,362.86,354.01,357.55,80085.26429182,2020-09-27
1601078400,346.03,356.5,352.12,354.13,61035.01105045,2020-09-26
1600992000,337.63,358.12,349.14,352.11,126913.44997664,2020-09-25
1600905600,316.65,353.14,320.65,349.14,183245.45463309,2020-09-24
1600819200,313.0,344.64,344.25,320.63,190725.11444266,2020-09-23
1600732800,335.57,346.84,340.36,344.26,125988.89838001,2020-09-22
1600646400,331.0,376.76,371.03,340.11,266795.43383713,2020-09-21
1600560000,364.89,385.31,385.25,370.69,89803.37071302,2020-09-20
1600473600,377.2,388.43,384.6,385.23,70257.87733175,2020-09-19
1600387200,375.19,392.69,389.52,384.64,163353.49313499,2020-09-18
1600300800,363.4,394.55,365.22,389.45,212965.41279613,2020-09-17
1600214400,355.0,373.37,364.05,365.23,130167.7980122,2020-09-16
1600128000,362.5,382.76,377.27,364.2,170054.9627384,2020-09-15
1600041600,355.66,384.61,366.58,377.28,190573.77197746,2020-09-14
1599955200,353.58,390.41,387.82,366.58,164465.94392732,2020-09-13
1599868800,364.88,388.25,373.93,387.81,109437.79363532,2020-09-12
1599782400,355.81,375.38,367.94,373.93,132464.58690229,2020-09-11
1599696000,350.23,377.79,351.11,368.06,217245.43576712,2020-09-10
1599609600,330.6,359.41,337.48,351.1,166730.61512655,2020-09-09
1599523200,325.36,357.01,353.71,337.48,209229.73612667,2020-09-08
1599436800,323.17,358.66,352.85,353.71,215514.08931085,2020-09-07
1599350400,316.43,360.61,335.25,352.77,266338.83290829,2020-09-06
1599264000,310.0,394.38,389.2,335.25,607878.87819331,2020-09-05
1599177600,359.0,400.5,382.15,388.96,286186.00739699,2020-09-04
1599091200,370.0,451.0,439.99,382.87,407832.29146336,2020-09-03
1599004800,420.58,481.2,475.57,440.02,320308.05438354,2020-09-02
1598918400,429.66,488.95,433.88,475.57,333743.62207967,2020-09-01
1598832000,418.16,439.0,428.92,433.89,168619.80537213,2020-08-31
1598745600,398.24,429.9,398.57,428.94,170379.4456584,2020-08-30
1598659200,392.34,405.82,395.35,398.58,89963.76995825,2020-08-29
1598572800,379.67,398.16,383.27,395.47,123755.41938251,2020-08-28
1598486400,371.5,397.15,386.12,383.25,121889.95194935,2020-08-27
1598400000,377.56,393.5,383.26,386.1,131417.52221164,2020-08-26
1598313600,369.36,409.31,407.76,383.33,189576.54223265,2020-08-25
1598227200,387.72,411.97,390.78,407.76,153521.94600679,2020-08-24
1598140800,383.67,400.0,395.52,390.9,79939.92783349,2020-08-23
1598054400,379.53,399.73,388.0,395.62,145453.08931908,2020-08-22
1597968000,385.0,418.92,415.92,388.05,218376.51497554,2020-08-21
1597881600,402.3,419.58,407.6,415.92,146536.51021535,2020-08-20
1597795200,393.75,426.97,422.31,407.59,212936.96902525,2020-08-19
1597708800,414.44,434.27,431.5,422.31,148682.30738539,2020-08-18
1597622400,420.5,447.5,433.71,431.5,221839.14358535,2020-08-17
1597536000,412.51,437.0,432.67,433.7,198013.6894012,2020-08-16
1597449600,428.0,443.33,438.83,432.55,170960.90077551,2020-08-15
1597363200,417.52,445.45,425.0,438.83,320572.96388462,2020-08-14
1597276800,376.46,432.94,387.27,424.94,363868.52826094,2020-08-13
1597190400,365.19,389.57,378.92,387.27,193171.5051413,2020-08-12
1597104000,364.77,398.3,395.77,378.88,231283.21718575,2020-08-11
1597017600,385.44,400.21,390.41,395.78,198449.18038811,2020-08-10
1596931200,384.02,401.0,397.5,390.41,144028.58904543,2020-08-09
1596844800,376.18,400.06,379.76,397.51,109615.57796907,2020-08-08
1596758400,362.88,398.57,395.28,379.75,258109.56327072,2020-08-07
1596672000,391.0,404.03,401.21,395.28,147321.25541594,2020-08-06
1596585600,383.86,408.0,389.76,401.21,208377.2177264,2020-08-05
1596499200,380.67,403.64,386.27,389.82,250989.95459676,2020-08-04
1596412800,366.34,399.69,372.19,386.22,246596.56665901,2020-08-03
1596326400,325.75,415.0,387.4,372.21,573146.54484066,2020-08-02
1596240000,343.75,394.0,346.86,387.4,308505.50003166,2020-08-01
1596153600,328.35,349.74,335.25,346.86,199448.47978816,2020-07-31
1596067200,314.52,342.4,318.15,335.31,175330.87646686,2020-07-30
1595980800,312.66,325.85,317.52,318.16,166994.96333734,2020-07-29
1595894400,306.29,327.34,322.41,317.59,208395.56039785,2020-07-28
1595808000,311.38,334.34,311.43,322.24,412079.37629514,2020-07-27
1595721600,300.21,319.86,305.55,311.35,238205.01599146,2020-07-26
1595635200,279.62,310.0,279.66,305.66,245086.41093138,2020-07-25
1595548800,268.39,287.8,275.56,279.59,180943.23090308,2020-07-24
1595462400,260.1,282.6,264.28,275.68,309092.34216714,2020-07-23
1595376000,241.62,269.49,245.64,264.28,152721.59642151,2020-07-22
1595289600,235.77,247.18,236.12,245.65,132078.78763576,2020-07-21
1595203200,233.85,239.8,239.26,236.1,75335.42836551,2020-07-20
1595116800,233.28,240.0,235.69,239.17,47600.88537256,2020-07-19
1595030400,232.24,236.97,232.59,235.72,48348.08464248,2020-07-18
1594944000,230.87,234.55,233.47,232.63,77645.60947152,2020-07-17
1594857600,229.77,239.16,238.35,233.41,143676.50946975,2020-07-16
1594771200,236.36,241.44,240.4,238.33,116172.66592129,2020-07-15
1594684800,236.66,242.01,239.25,240.43,70522.17530535,2020-07-14
1594598400,236.97,245.37,242.81,239.44,123671.07492457,2020-07-13
1594512000,236.51,243.9,239.18,242.81,61521.88398572,2020-07-12
1594425600,237.43,241.58,241.26,239.17,38867.95249326,2020-07-11
1594339200,235.56,242.12,242.0,241.2,71281.88112286,2020-07-10
1594252800,237.04,247.67,247.11,242.0,107698.9573371,2020-07-09
1594166400,237.91,249.0,239.37,247.14,135216.77486401,2020-07-08
1594080000,234.55,243.82,241.71,239.37,84359.1623332,2020-07-07
1593993600,227.08,241.99,227.62,241.65,140881.46531449,2020-07-06
1593907200,223.5,229.93,229.34,227.67,45635.09435721,2020-07-05
1593820800,224.5,231.04,224.98,229.34,50798.99631699,2020-07-04
1593734400,224.31,228.26,226.43,225.06,67562.68650168,2020-07-03
1593648000,222.78,232.15,231.15,226.48,89324.15323347,2020-07-02
1593561600,224.11,232.77,225.5,231.03,91282.48097,2020-07-01
1593475200,222.93,228.69,227.81,225.48,57678.36075887,2020-06-30
1593388800,220.98,229.98,224.94,227.81,81211.44620718,2020-06-29
1593302400,217.35,227.93,220.74,224.76,67155.35599069,2020-06-28
1593216000,215.16,231.1,229.45,220.76,131871.65434052,2020-06-27
1593129600,227.3,233.25,231.94,229.44,82611.98976703,2020-06-26
1593043200,227.05,235.24,234.44,231.97,115681.75713751,2020-06-25
1592956800,230.66,249.04,243.08,234.44,145340.38961032,2020-06-24
1592870400,240.73,244.8,243.24,243.12,73617.26296542,2020-06-23
1592784000,227.2,246.95,227.7,243.23,166917.79861423,2020-06-22
1592697600,226.86,231.29,228.8,227.68,44083.75435657,2020-06-21
1592611200,225.5,230.67,228.67,228.8,44777.05564533,2020-06-20
1592524800,226.43,231.9,231.05,228.66,66279.2578057,2020-06-19
1592438400,227.37,234.5,233.69,231.05,64198.37536142,2020-06-18
1592352000,227.5,237.0,235.35,233.71,89376.40701295,2020-06-17
1592265600,228.78,236.02,230.96,235.34,86465.3143021,2020-06-16
1592179200,217.79,234.0,231.34,230.98,240181.57688417,2020-06-15
1592092800,229.75,238.59,238.18,231.34,108186.66771876,2020-06-14
1592006400,234.11,238.8,237.57,238.17,46315.99128011,2020-06-13
1591920000,227.84,239.54,230.14,237.53,133036.84861839,2020-06-12
1591833600,225.2,250.26,248.27,230.15,240083.16277683,2020-06-11
1591747200,242.13,250.56,244.04,248.16,142311.15342422,2020-06-10
1591660800,238.91,249.99,246.55,244.03,111405.53181014,2020-06-09
1591574400,240.82,247.97,244.79,246.55,93327.75056481,2020-06-08
1591488000,234.48,245.45,241.92,244.81,128372.56725763,2020-06-07
1591401600,237.67,244.52,240.04,241.92,60101.61055226,2020-06-06
1591315200,238.65,247.9,243.18,240.04,117168.70393642,2020-06-05
1591228800,236.17,246.73,244.59,243.18,159033.0192543,2020-06-04
1591142400,233.28,245.39,237.7,244.6,112638.13782506,2020-06-03
1591056000,225.6,253.6,248.42,237.71,270793.52134846,2020-06-02
1590969600,230.59,251.46,231.43,248.41,216373.63959941,2020-06-01
1590883200,229.46,245.46,243.85,231.54,162582.98189044,2020-05-31
1590796800,218.33,247.36,220.55,243.84,254679.91896954,2020-05-30
1590710400,217.52,224.84,220.39,220.62,135620.52543794,2020-05-29
1590624000,204.5,220.68,208.41,220.44,146497.83268041,2020-05-28
1590537600,200.76,208.48,200.87,208.41,77179.58901738,2020-05-27
1590451200,196.65,205.03,204.13,200.91,100703.87164821,2020-05-26
1590364800,198.01,205.71,199.63,204.06,81997.29845547,2020-05-25
1590278400,199.3,210.67,206.61,199.63,106095.09791687,2020-05-24
1590192000,204.56,211.3,207.3,206.66,67466.85940148,2020-05-23
1590105600,196.12,209.28,198.61,207.32,129598.18331979,2020-05-22
1590019200,191.27,211.52,209.95,198.62,179532.29834323,2020-05-21
1589932800,205.1,215.5,214.8,209.96,104103.82197937,2020-05-20
1589846400,209.22,215.84,214.86,214.71,98910.17410947,2020-05-19
1589760000,206.99,216.99,207.05,214.97,163043.28096713,2020-05-18
1589673600,199.1,210.0,200.5,207.05,114512.3105608,2020-05-17
1589587200,193.24,203.36,194.66,200.53,89046.63238362,2020-05-16
1589500800,191.35,204.3,203.4,194.7,145885.04950668,2020-05-15
1589414400,195.7,206.25,199.92,203.4,169935.22065409,2020-05-14
1589328000,188.36,201.59,189.93,199.92,145067.37490257,2020-05-13
1589241600,185.79,192.89,185.93,190.1,114408.63558372,2020-05-12
1589155200,176.43,193.77,187.65,185.93,266403.27205753,2020-05-11
1589068800,180.01,210.06,210.06,187.73,479238.22296594,2020-05-10
1588982400,208.27,214.79,211.65,210.0,120178.88081369,2020-05-09
1588896000,207.2,217.0,212.5,211.59,156564.17053734,2020-05-08
1588809600,196.82,215.99,199.1,212.47,259914.56415047,2020-05-07
1588723200,198.18,211.21,205.5,199.26,172142.53654051,2020-05-06
1588636800,201.33,212.17,207.02,205.43,126463.17604265,2020-05-05
1588550400,195.17,210.96,210.24,206.86,209514.67319864,2020-05-04
1588464000,205.28,219.48,214.25,210.24,145164.74879656,2020-05-03
1588377600,210.57,215.59,212.08,214.25,86048.74335239,2020-05-02
1588291200,206.18,217.58,206.22,212.09,153088.48477931,2020-05-01
1588204800,202.3,227.5,215.74,206.23,410315.64169167,2020-04-30
1588118400,196.64,219.59,196.64,215.66,377357.2932836,2020-04-29
1588032000,192.5,197.95,196.88,196.67,105608.41827873,2020-04-28
1587945600,189.6,199.41,197.8,196.78,165535.9963748,2020-04-27
1587859200,192.54,200.0,194.42,197.83,134905.32156149,2020-04-26
1587772800,185.97,198.2,187.92,194.42,147021.91304917,2020-04-25
1587686400,184.97,189.91,185.65,187.84,125300.66822971,2020-04-24
1587600000,178.44,194.86,183.1,185.66,271745.32794126,2020-04-23
1587513600,170.02,184.41,171.05,183.11,178433.47878367,2020-04-22
1587427200,168.44,174.93,170.39,171.07,169875.06657111,2020-04-21
1587340800,166.4,186.67,180.28,170.5,280053.96893369,2020-04-20
1587254400,176.53,189.92,187.85,180.39,194900.14018716,2020-04-19
1587168000,170.69,191.22,170.85,187.88,320092.58324239,2020-04-18
1587081600,168.5,175.1,172.58,170.89,136537.58680864,2020-04-17
1586995200,148.08,175.2,152.76,172.55,376129.26054849,2020-04-16
1586908800,152.17,161.5,158.68,152.77,142489.51028959,2020-04-15
1586822400,155.56,163.0,156.76,158.65,198839.23382124,2020-04-14
1586736000,149.7,159.44,158.82,156.76,233848.97745777,2020-04-13
1586649600,155.31,165.45,158.68,158.87,133037.62244785,2020-04-12
1586563200,154.2,161.5,158.1,158.55,96587.83228092,2020-04-11
1586476800,152.3,170.39,169.71,158.1,258810.1653336,2020-04-10
1586390400,165.32,173.55,173.43,169.75,165254.80474587,2020-04-09
1586304000,163.49,174.77,164.54,173.36,192588.6023951,2020-04-08
1586217600,161.47,176.82,171.56,164.57,533130.95121358,2020-04-07
1586131200,142.79,172.19,142.79,171.5,398555.26124929,2020-04-06
1586044800,140.81,145.98,144.49,142.79,64777.90082877,2020-04-05
1585958400,139.04,146.69,141.48,144.48,85410.10645987,2020-04-04
1585872000,138.0,146.81,141.48,141.54,120557.4337924,2020-04-03
1585785600,135.5,150.5,136.14,141.53,214501.14100152,2020-04-02
1585699200,128.6,137.4,133.08,136.14,99102.5178578,2020-04-01
1585612800,130.45,135.35,132.3,133.08,86613.22974083,2020-03-31
1585526400,124.05,135.48,124.43,132.32,154018.23932986,2020-03-30
1585440000,123.72,132.18,131.36,124.35,93067.42014241,2020-03-29
1585353600,125.01,133.8,131.56,131.35,172811.93639922,2020-03-28
1585267200,130.0,142.5,139.0,131.56,173786.92012003,2020-03-27
